Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,35,5,174,0,6,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,36,2,176,0,6,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,37,4,180,0,6,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,38,6,186,0,6,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,39,3,189,0,6,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,40,2,191,1,7,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,41,4,195,1,8,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,42,3,198,0,8,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,43,3,201,0,8,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,44,8,209,0,8,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,45,11,220,0,8,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,46,1,221,1,9,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,47,4,225,0,9,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,48,2,227,0,9,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,7th Match, Dharamsala,October 10 2023,England ,ENG,BAN,364,9,227,10,BAN,ENG,49,0,227,1,10,England won by 137 runs,"7th Match, Dharamsala, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,1,4,4,0,0,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,2,2,6,1,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,3,8,14,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,4,5,19,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,5,10,29,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,6,5,34,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,7,3,37,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,8,11,48,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,9,5,53,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,10,5,58,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,11,7,65,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,12,8,73,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,13,6,79,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,14,9,88,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,15,2,90,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,16,8,98,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,17,9,107,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,18,5,112,1,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,19,3,115,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,20,12,127,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,21,20,147,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,22,7,154,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,23,12,166,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,24,1,167,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,25,14,181,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,26,5,186,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,27,13,199,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,28,5,204,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,29,14,218,1,3,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,30,11,229,0,3,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,31,1,230,1,4,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,32,2,232,0,4,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,33,7,239,0,4,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,34,5,244,0,4,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,35,3,247,0,4,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,36,8,255,0,4,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,37,7,262,0,4,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,38,8,270,0,4,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,39,3,273,0,4,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,40,10,283,0,4,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,41,11,294,0,4,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,42,2,296,1,5,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,43,2,298,0,5,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,44,11,309,0,5,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,45,6,315,0,5,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,46,6,321,0,5,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,47,10,331,1,6,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,48,4,335,1,7,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,49,8,343,0,7,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,SL,PAK,50,1,344,2,9,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,1,6,6,0,0,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,2,4,10,0,0,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,3,4,14,0,0,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,4,6,20,1,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,5,2,22,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,6,5,27,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,7,9,36,0,1,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,8,1,37,1,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,9,3,40,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,10,8,48,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,11,4,52,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,12,3,55,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,13,6,61,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,14,8,69,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,15,2,71,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,16,10,81,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,17,5,86,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,18,9,95,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,19,9,104,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,20,6,110,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,21,10,120,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,22,1,121,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,23,4,125,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,24,8,133,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,25,5,138,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,26,3,141,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,27,10,151,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,28,7,158,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,29,12,170,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,30,12,182,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,31,6,188,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,32,19,207,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,33,6,213,0,2,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
2023,8th Match (D/N), Hyderabad,October 10 2023,Pakistan ,SL,PAK,344,9,345,4,PAK,SL,34,10,223,1,3,Pakistan won by 6 wickets (with 10 balls remaining),"8th Match (D/N), Hyderabad, October 10, 2023,
ICC Cricket World Cup"
